,Time Step,Right AP,Right UR,Right DP,Left AP,Left UR,Left DP,Name,pres RH,press LR,Rprediction y,Rprediction x,Lprediction y,Lprediction x,Rdirection ,Ldirection 
4730,1614258783.6,0.6071294176470367,-0.2731355928603247,0.6686076838621863,0.41657033436991786,0.47301169555354333,-1.3080032868616633,traverse,0.629954131970321,0.4031963931120742,-9.48386567271534,-12.830260144790504,-18.580174288374607,-9.603827057230667,1,1
4773,1614258784.46,0.8087710848782943,-0.44153936780630637,0.6379975130126936,0.2926596516170391,0.459968775822478,-0.878975061177653,traverse,0.3529427812544284,0.08571365384812434,-0.3504602055113306,20.181639738971235,-8.891035683240442,14.692846559998362,2,3
4816,1614258785.32,0.6830197925986331,-0.39643296703178804,0.6882900888438946,0.2202036595488005,0.42804913735454836,-0.874670985642339,traverse,0.8547059941197949,0.8453907343546555,-1.7505448040341287,20.905252787732294,-15.866067530299603,-9.185852781879577,2,1
4859,1614258786.18,0.26426433250954773,0.09578836773127034,0.0125949131240547,0.20683069814931804,0.37326859653563527,-0.9036450389868378,traverse,0.2157696086976265,0.5116098520667093,-7.00549570824961,22.266925955176024,-16.916846246947696,-7.40149925513828,0,2
4902,1614258787.04,0.07741564179429394,0.44144996482327564,-1.0369051062556152,0.049588821532801544,0.4456532018302268,-0.8430224519244145,traverse,0.2157696086976265,1.2033800068098055,-8.486475752500084,18.863786893112298,-17.135355737486734,-7.599051851721331,1,0
4945,1614258787.9,0.18892002867607338,0.7411612456240154,-0.6865653294406389,-0.0993900275875065,0.4560444292733104,-1.1595956146264987,traverse,0.10365443857268171,0.3091884586686083,-8.383402765247702,21.084060624627767,-16.83780825168172,-7.520491709494387,2,1
4988,1614258788.76,0.3945930184245901,0.27012021517894597,-0.752770730151637,0.3697764145801456,0.7516519384670909,-1.4901551481575321,traverse,0.26047508839076994,0.5978353602947448,-12.127351754030911,11.46697381305199,-10.916752705212257,20.281615255289076,2,2
5031,1614258789.62,0.17735598179495868,0.16782550955845624,-0.9669059329512527,0.3817447098174511,0.8263334439014379,-1.3277836612100002,traverse,0.4728365845718991,1.5672695153387357,-18.146740105563744,17.389860284550743,-12.056587970438308,12.269341672732121,0,2
5074,1614258790.48,0.20019888014213463,0.2084087609829556,-0.8013798014631035,0.2224750319598695,0.7657831203277796,-1.0632696498697958,traverse,0.2006882714693766,1.127708556901116,-13.273318023579371,11.801995194308834,-17.987223197574306,11.235557224599367,2,3
5117,1614258791.34,0.33143732538119997,0.05756507904877692,-0.7398559984506049,0.3681234690895184,0.5026683187138903,-1.1549961288947028,traverse,0.011604966749777845,2.0057347852231873,-17.18506378715177,7.283156605679302,-17.51531318019086,9.910672202139185,1,1
5160,1614258792.2,0.8466443681559614,0.7462215025201627,-0.12388632520621673,0.26152180855418294,0.5293051373790777,-0.655872197638151,traverse,0.3203769796773949,0.67946636554132,-13.002464692848196,13.728833724081772,-16.815243656563418,17.59779635463871,2,3
5203,1614258793.06,1.1026733222097722,0.16918950162451807,0.1841809831685389,0.5971548392317407,0.44282365244129407,0.3903252630749914,traverse,0.23164044370914436,0.07244509020333753,-10.691634872921572,14.052128743212553,-18.302096443460815,16.528883292763403,3,1
5246,1614258793.92,0.8489434401265864,0.253574328584494,0.542195600710116,0.7543218717122795,0.3976390536807495,0.38646734503386176,traverse,0.25023128578803366,0.07244509020333753,-12.09723783396463,7.098883219751452,-14.507342286227338,19.22387116487943,2,3
5289,1614258794.78,0.9141264874141405,0.3589664435722682,0.3709074618987812,0.9084442395131939,0.4732053973567823,0.4383073459549843,traverse,1.0654374479246291,1.936373554991668,-13.353280242702521,7.672367648086562,-11.481019729393868,13.232331207548553,1,2
5332,1614258795.64,0.7418185045594001,0.54776060137676,0.4550963746011895,1.0534829068570513,0.5986482557399057,0.24440214132809043,traverse,0.33781596057555136,0.36553248009709793,-16.362314154700154,11.602098826798228,-12.587467415039596,10.205986636236025,2,2
5375,1614258796.5,1.1560416970631306,0.2454273103525911,0.1482675580539578,0.5044802420656462,-0.10921514857550987,0.6290377110055206,traverse,1.6907445084011608,0.32443014915541846,-13.233290989572737,8.39536964141819,-13.198046964250157,10.148728312416534,0,2
5418,1614258797.36,-0.10934977840721799,0.8508454407397443,0.42559567694841344,0.41996243034426733,0.0016175816251215382,0.9148469586109657,traverse,0.0002049585977559461,0.2455012538937322,-20.564405381421956,12.827040215484798,-17.052648565547344,14.76330019674734,2,1
5461,1614258798.22,0.2139931273334892,0.5272563702772595,0.8066268782368021,0.424678418062746,0.12718807904141927,0.8892952457505545,traverse,0.3002184979744855,0.872899944436256,-18.8840928876689,11.477092764881426,-14.943794924018736,21.065072699326212,0,3
5504,1614258799.08,0.007582562465915788,0.2584107171204128,0.8639105592991109,0.1146190067762874,0.396127267935031,0.926101399984145,traverse,1.1835535983055063,0.5830518441161359,-19.10654225319744,12.424403410903848,-14.622920984702072,15.267194296577923,1,1
5547,1614258799.94,0.07613920167144755,0.5527115444603197,0.8718819923098902,0.2052111387795254,0.38568764108420606,0.8948339141995003,traverse,0.8481521657243154,0.9830214929408224,-13.200886833757528,26.14037717130862,-15.42669282585413,22.569347641066976,2,1
5590,1614258800.8,0.2193398795885072,0.5188589479422856,0.8571078933180695,-0.0731423970763957,0.5726667661160146,0.8251147064405153,traverse,1.0065106006357105,0.8186366306880973,-14.053898102687718,22.690917000494064,-10.75555316962425,28.768612503358668,3,3
5633,1614258801.66,0.14154850866027247,0.10015681308534716,1.0854751456775769,-0.08007700617178008,-0.6918693732624781,0.6574895265526879,traverse,0.24931524205410008,1.2476108235403747,-14.157098105580772,20.8353337493998,-18.940540285605472,-5.362084528378487,0,0
5676,1614258802.52,0.1722456611004509,0.9700791345924367,0.9892504753265843,0.2657960870123455,0.09676664529720515,0.943262048048759,traverse,0.7064103779755777,0.6975430967455334,-14.756091733237898,20.17658592130357,5.919392331998645,8.484246995534203,0,2
5719,1614258803.38,0.2849753860360097,0.3114708804038817,0.82560591217495,0.2326054430377928,0.16077921518672603,1.0006867260697776,traverse,1.2213535398760211,0.10358422620194627,-10.490192356350956,20.688029341115254,-10.159820537388978,21.882304314625245,0,0
5762,1614258804.24,0.46919096608452704,0.360479685961512,0.8370676923223516,0.28530904881109964,0.22630833361415348,0.9347469772489356,traverse,0.13721684880445753,0.3473516998627112,-7.174215175832817,20.060546542831684,8.480004661291836,2.0934704400947037,2,3
5805,1614258805.1,0.5261457175974057,0.32489206046481045,0.8416953893611188,0.16577236787118865,0.27373582143539466,1.0250010222541779,traverse,1.205150905975676,0.9278453866694791,-10.578912597240073,19.29170178900862,8.264220088694294,0.38145203992290355,2,0
5848,1614258805.96,0.7648015643653859,-0.300382329658885,0.7151784467896402,1.0264177546319302,0.38369220910831037,0.6409665406559649,traverse,0.7169515499893753,0.03603923677804552,-10.870121691433145,15.332010313926867,25.91817812314675,17.119290141708603,3,2
5891,1614258806.82,0.41067155631476127,0.3960250532884312,0.8297288935504582,-0.0841186185496046,0.6212100603656885,0.792218092185573,traverse,0.5220680030664361,1.0261082068721956,-17.15582013271916,13.801215663653604,29.79336513784489,10.885985693118222,3,3
5934,1614258807.68,0.5490610905213603,-0.13877950254511845,0.8970571187643782,-0.0718369750300176,0.6493581728658994,0.7354003430121484,traverse,1.1301322802262839,2.6730137492303636,-13.986125190599163,8.766041201312314,19.299427110326345,15.446113049609446,2,2
5977,1614258808.54,0.5025377963771746,-0.16147708388313214,0.8966988869682918,-0.07563347124401196,0.606525135246165,0.7219860902996834,traverse,0.39476291778244377,0.737342149737988,-20.576661715542713,13.325020295901313,-20.231397112926135,15.951589781096427,1,2
6020,1614258809.4,0.4153807649487569,-0.5007325690798731,0.8158993844260756,0.21218574117641495,0.8585617136874065,0.550037911402884,traverse,0.1776856208769406,1.0269302525235673,-19.523547149231756,18.26020210141312,-26.29833559538957,17.331136417179092,1,0
6063,1614258810.26,0.30244834434857354,-0.7562167427613521,0.40473872969339736,0.9939884574621369,-0.8947257211454109,0.44609249612385005,traverse,0.31117563822864147,0.10234246736770267,-20.86965070414579,21.648965319869223,1.3610811761169517,-3.8686652526348713,3,1
6106,1614258811.12,1.0834848814994755,0.10814942317685197,0.6043279897437287,0.6688703515327185,0.260234117270759,0.8283479845691527,traverse,1.6809312812580495,1.6572874769148116,-16.8536110092631,6.4668445409459885,10.861116431935944,-4.960047370722416,2,3
6149,1614258811.98,0.6917039610794397,-0.141724150509726,0.8151967764005273,0.784737330471846,0.225646204504145,0.5695400601003812,traverse,2.2587023297158804,0.5900025291035947,-20.594248836563402,11.455763148990817,4.589062660220782,-8.841623834292372,0,1
6192,1614258812.84,0.5653034532682837,-0.31891922543424606,0.9871087949103213,0.9191071500059976,0.3627409069795375,0.6133600944590484,traverse,1.9369487177188414,0.2718728401276917,-19.1411508892514,15.83493314865001,6.210190792398449,-8.17516907581227,0,0
6235,1614258813.7,0.5358256810742443,-0.5358537555579375,0.6699732728280859,0.7533126474221067,0.3383455867057234,0.15790009855731704,traverse,0.013780476173527487,0.10364837636012546,-16.990159258963352,12.41708415038076,14.498458646432276,-8.461812157581011,1,2
6278,1614258814.56,0.8154111089128656,-1.3293221974312783,0.15071059166281706,0.27940062551048456,0.14217156063499564,0.9227760358768752,traverse,1.9635140292880398,0.3029127884486966,-12.737398131741518,12.020711760716523,-16.54154433503581,4.936461427989082,2,0
6321,1614258815.42,0.6087690625919121,0.4259268248959925,0.5243927811487665,0.19979508328120762,0.6372014487317198,0.7133688057346959,traverse,0.9272594958785071,1.299860480112532,-19.084354964564646,10.472341821526708,31.03375783239176,15.586837286866807,1,2
6364,1614258816.28,0.5906828004404086,0.03252855256566997,0.8443548795598522,0.5999423755005218,0.5898163038859084,0.782062801479438,traverse,0.7918665042806465,0.8599456085087761,-16.73172511448717,13.972716543396585,-21.026908616625906,18.12862064725404,1,3
6407,1614258817.14,0.5717846676109163,-0.08549363798356208,0.8369310616947906,-0.3139789613773908,1.0802456245469725,0.5804833858394345,traverse,0.5365404629050962,2.0684467175756036,-18.504201543988277,22.285128382390862,-18.009184807844694,9.795995405332366,0,0
6450,1614258818.0,0.6382253117479773,-0.5951457539666594,0.6620157606502721,0.05943445771920451,0.8977390545191017,1.3484234348082178,traverse,0.2908830260399874,0.06352784459708642,-15.496504570434258,24.075025746244126,-12.212598948980954,-5.165145127710614,0,0
6493,1614258818.86,0.9351638541399706,-0.9964575669109944,0.21554939813769286,0.010457630890173677,0.301970742390809,0.7938905033168793,traverse,1.7068334679047332,2.9754332623125994,-10.791969636694065,22.879607665399366,-6.442161187595083,-4.55648617852318,1,1
6536,1614258819.72,0.9392659282387044,1.5013095795508655,0.5248005691663348,-0.07595802400985309,0.49463999510624224,0.9239921099140016,traverse,0.8122682159630633,0.8830964089548768,-14.780347578573714,22.996998638013363,-3.529376269508951,-0.6083236909863681,1,2
6579,1614258820.58,0.011438958408396302,0.6602634967035744,0.9435095134933527,0.047801670467922844,0.4832611573212615,0.7362911278939208,traverse,1.892226607139294,0.6470608666367277,-19.95460133848197,32.80259956088831,-12.558234672600097,1.5565821806065232,3,2
6622,1614258821.44,0.39183898676308815,-0.06838063695606725,0.9861782724339692,0.10871652323449801,0.6847013963484435,0.6868988699623535,traverse,0.39534051422559735,0.17982544705829248,-10.008747702876825,1.3049185631860185,-14.006908508180345,0.686467859718463,2,1
6665,1614258822.3,0.4977997021261164,-0.1987290720048688,0.8533505261560121,0.10180088070469899,0.7892230187673521,0.6704779018439261,traverse,0.07435473312757206,1.2281127817117004,-10.35666938468486,0.23961648322283668,-19.95850707047362,29.225385785302933,1,2
6708,1614258823.16,0.8362781056449037,-0.34264181588439196,0.6616638186368845,-0.9093613113671442,1.3992121801256845,0.7087961373653151,traverse,1.7671672434097183,0.2857599580027771,-13.63547793659469,29.534053311066653,-21.119682807596632,29.760816750823782,0,0
6751,1614258824.02,0.33798578191843676,-2.130754640669469,-0.03271858666411163,0.11263453567623162,-0.0009085521119729964,0.8045420413068949,traverse,4.271106492113235,0.4594235744381909,-11.56119641664274,30.76785527653956,18.80850208456367,58.082194522882304,2,2
6794,1614258824.88,0.7854021193674674,0.29195920159434047,0.6986187854471778,0.31130713102639934,0.27385066336366465,0.9083900827352241,traverse,1.0430319572898072,0.6649471851918439,-13.403870433278893,26.19726733466621,-18.298289891917126,28.433609399787038,3,0
6837,1614258825.74,0.6744865654994451,0.15917189711763777,0.7857104582505915,0.2957393868343563,0.14089730431219025,0.909477507937965,traverse,1.5902757689361258,0.21216575942892155,-13.733871351162541,16.762569989912045,2.3620036996811633,29.024665019195126,1,3
6880,1614258826.6,0.6050353061364291,0.11203820978872932,0.7911768580377275,0.15443854625071232,-0.009150351787101944,0.633531870844721,traverse,0.008756994373861047,0.1886166648492948,-10.482162122758904,31.809861527122923,2.437700279318114,25.505691254470662,1,2
6923,1614258827.46,0.6647778015254292,-0.035332199349694025,0.7867837518543028,0.29199019963525097,0.976419453024764,0.24457040011213996,traverse,0.7546867019222305,1.1709196090037872,-9.594032541949002,32.65115269994462,-12.567122014066781,35.75598320421018,3,3
6966,1614258828.32,0.7313354960014832,-0.37249871146425456,0.7044980372138688,1.3154828099294178,0.5213589440951494,-0.44081153376128157,traverse,0.9327083088469648,0.9388464842073447,-11.031518097346908,24.658521423131877,-2.2037643276295347,-6.509310107417322,2,2
7009,1614258829.18,0.7051977131396451,-0.5598164411246865,0.378927795277517,0.40321044648334226,-0.3918261571061701,0.3841416246485037,traverse,0.07236147712217611,3.026353801868929,-14.200354540851297,22.39596985291077,0.9632842802532471,-20.482353811146904,2,1
7052,1614258830.04,0.03827359885456541,-0.3697067304035094,0.8797384473933322,0.7001765841735237,0.03799624706129807,0.7543263219261651,traverse,0.13291827355134814,0.6404271967923701,-21.21314956903309,28.967550219826418,-16.42121383273073,23.969971873016675,2,0
7095,1614258830.9,0.48543514337491406,-0.5738947548738346,0.7760907558335188,0.8490080150359741,0.3742163017034057,0.6688855361838196,traverse,1.0515210108535045,0.32133368529177164,-19.512275092199054,25.71252616802739,34.051230551818946,43.9643397671383,3,2
7138,1614258831.76,0.498095153804218,-0.6074377576141959,0.7616708922272094,0.812041145681331,0.31756201780233784,0.41888549557056093,traverse,0.2419690665364915,0.01760297959703356,-19.33508762717716,16.227405435190697,-18.853162543846928,19.23066240579233,0,3
7181,1614258832.62,0.6263972729920211,-0.6074765959327155,0.5676886965728665,0.8474832862787843,0.44790349218828046,0.5336496785455759,traverse,0.026766168023904916,0.7268649504975576,-11.108680045788137,8.18462864019346,-18.66271883932591,15.856104880035685,1,0
7224,1614258833.48,0.74766518047609,-0.7342057977483668,0.2612984108380036,-0.07221671735497569,-0.397175905571148,0.316248175463008,traverse,0.07477219436446575,1.1203608572835875,-10.788906741527452,12.013587831616658,-9.136973816917271,0.38727625186785986,2,3
7267,1614258834.34,-0.04874267978852605,0.7923025718539147,0.52531299667147,0.18498339279523243,-0.033248743853922465,1.003831713193752,traverse,0.2836243223587085,1.1548779176499866,-28.165423404641192,27.3691242193669,-17.025591124865286,1.6150528429857651,0,0
7310,1614258835.2,0.30386163360428653,0.22271221872418603,0.8279470191006432,0.15082512911444554,0.34537380700861403,0.8592270350775895,traverse,1.521182830437521,1.66583846372075,-22.481884908715188,25.239443624515896,9.257049628371671,18.323735007225437,0,3
